Datetime,Predicted_Consumption
2024-01-01 00:00:00,8.559351237440191
2024-01-01 01:00:00,8.561237928944914
2024-01-01 02:00:00,8.580556234601675
2024-01-01 03:00:00,8.591494766039276
2024-01-01 04:00:00,8.581904130253431
2024-01-01 05:00:00,8.562679546828718
2024-01-01 06:00:00,8.55238628375527
2024-01-01 07:00:00,8.555691470574608
2024-01-01 08:00:00,8.559442503733187
2024-01-01 09:00:00,8.550218907539522
2024-01-01 10:00:00,8.53332285261942
2024-01-01 11:00:00,8.530785865164894
2024-01-01 12:00:00,8.558064351401303
2024-01-01 13:00:00,8.602979926595413
2024-01-01 14:00:00,8.630766580423437
2024-01-01 15:00:00,8.614006372090266
2024-01-01 16:00:00,8.560208277507437
2024-01-01 17:00:00,8.509445835845991
2024-01-01 18:00:00,8.50167357474404
2024-01-01 19:00:00,8.542438994694942
2024-01-01 20:00:00,8.598293434545793
2024-01-01 21:00:00,8.626129085113465
2024-01-01 22:00:00,8.609509879503198
2024-01-01 23:00:00,8.569418489963013
2024-01-02 00:00:00,8.541627609629888
2024-01-02 01:00:00,8.543850599861608
2024-01-02 02:00:00,8.563431370084482
2024-01-02 03:00:00,8.574511691102035
2024-01-02 04:00:00,8.56489697302495
2024-01-02 05:00:00,8.545439651371028
2024-01-02 06:00:00,8.534665360719963
2024-01-02 07:00:00,8.537205444280147
2024-01-02 08:00:00,8.539876004472395
2024-01-02 09:00:00,8.529230348752192
2024-01-02 10:00:00,8.510550024203855
2024-01-02 11:00:00,8.505851966714173
2024-01-02 12:00:00,8.530584382682003
2024-01-02 13:00:00,8.572567347112017
2024-01-02 14:00:00,8.597040145733125
2024-01-02 15:00:00,8.576597051379862
2024-01-02 16:00:00,8.51876615521293
2024-01-02 17:00:00,8.463646899517363
2024-01-02 18:00:00,8.451226292138132
2024-01-02 19:00:00,8.487090585125964
2024-01-02 20:00:00,8.537835742805338
2024-01-02 21:00:00,8.560403970821353
2024-01-02 22:00:00,8.538414040426956
2024-01-02 23:00:00,8.492907644639743
2024-01-03 00:00:00,8.459719972420203
2024-01-03 01:00:00,8.456629590331628
2024-01-03 02:00:00,8.47104750806703
2024-01-03 03:00:00,8.477183639105135
2024-01-03 04:00:00,8.462911698350991
2024-01-03 05:00:00,8.43915169159462
2024-01-03 06:00:00,8.42449518760691
2024-01-03 07:00:00,8.42363693290717
2024-01-03 08:00:00,8.423453025899498
2024-01-03 09:00:00,8.410552516063943
2024-01-03 10:00:00,8.390267632917515
2024-01-03 11:00:00,8.384660181240985
2024-01-03 12:00:00,8.409216730644243
2024-01-03 13:00:00,8.451788592767754
2024-01-03 14:00:00,8.477638622266097
2024-01-03 15:00:00,8.459376539486454
2024-01-03 16:00:00,8.404537401951865
2024-01-03 17:00:00,8.35321887682293
2024-01-03 18:00:00,8.34539729862382
2024-01-03 19:00:00,8.386639297706557
2024-01-03 20:00:00,8.443512326379262
2024-01-03 21:00:00,8.472921354438098
2024-01-03 22:00:00,8.458439467434502
2024-01-03 23:00:00,8.42105460179889
2024-01-04 00:00:00,8.396540599334418
2024-01-04 01:00:00,8.402607665505734
2024-01-04 02:00:00,8.426592101762873
2024-01-04 03:00:00,8.442623515733287
2024-01-04 04:00:00,8.438490542786733
2024-01-04 05:00:00,8.425024224408267
2024-01-04 06:00:00,8.420724223993801
2024-01-04 07:00:00,8.430191429133643
2024-01-04 08:00:00,8.440207145580656
2024-01-04 09:00:00,8.437285736608652
2024-01-04 10:00:00,8.426665900125585
2024-01-04 11:00:00,8.430318107672258
2024-01-04 12:00:00,8.463640820891115
2024-01-04 13:00:00,8.51440146645868
2024-01-04 14:00:00,8.547784193652047
2024-01-04 15:00:00,8.536326100927985
2024-01-04 16:00:00,8.487496547627984
2024-01-04 17:00:00,8.441335192803292
2024-01-04 18:00:00,8.437768736039466
2024-01-04 19:00:00,8.48232313740146
2024-01-04 20:00:00,8.541534636023911
2024-01-04 21:00:00,8.572286833019444
2024-01-04 22:00:00,8.558141567037143
2024-01-04 23:00:00,8.520085813054536
2024-01-05 00:00:00,8.493902784636035
2024-01-05 01:00:00,8.49732232317399
2024-01-05 02:00:00,8.517710444959983
2024-01-05 03:00:00,8.529236251736235
2024-01-05 04:00:00,8.519737241606222
2024-01-05 05:00:00,8.500102170257387
2024-01-05 06:00:00,8.48889664909201
2024-01-05 07:00:00,8.490795036348388
2024-01-05 08:00:00,8.492658834664445
2024-01-05 09:00:00,8.481088457991504
2024-01-05 10:00:00,8.461413570414454
2024-01-05 11:00:00,8.455699531860645
2024-01-05 12:00:00,8.47944257792236
2024-01-05 13:00:00,8.52050972687295
2024-01-05 14:00:00,8.544185450478887
2024-01-05 15:00:00,8.523106807686409
2024-01-05 16:00:00,8.464841670018519
2024-01-05 17:00:00,8.409525693353888
2024-01-05 18:00:00,8.397178023293177
2024-01-05 19:00:00,8.433412523328354
2024-01-05 20:00:00,8.484847856724665
2024-01-05 21:00:00,8.508443698612949
2024-01-05 22:00:00,8.487830816558844
2024-01-05 23:00:00,8.444057259277617
2024-01-06 00:00:00,8.41295884167928
2024-01-06 01:00:00,8.412309016693825
2024-01-06 02:00:00,8.429508010297438
2024-01-06 03:00:00,8.438749429849477
2024-01-06 04:00:00,8.427885385596111
2024-01-06 05:00:00,8.407809277013602
2024-01-06 06:00:00,8.397081430856302
2024-01-06 07:00:00,8.400361145924885
2024-01-06 08:00:00,8.404485355535012
2024-01-06 09:00:00,8.396020766829292
2024-01-06 10:00:00,8.380254674401161
2024-01-06 11:00:00,8.379201976964062
2024-01-06 12:00:00,8.408301016837363
2024-01-06 13:00:00,8.45535422689462
2024-01-06 14:00:00,8.485575612203222
2024-01-06 15:00:00,8.471526755164794
2024-01-06 16:00:00,8.420695962213136
2024-01-06 17:00:00,8.373136195158907
2024-01-06 18:00:00,8.368781762713152
2024-01-06 19:00:00,8.413160549110344
2024-01-06 20:00:00,8.472805098693645
2024-01-06 21:00:00,8.504589820700154
2024-01-06 22:00:00,8.492062040556302
2024-01-06 23:00:00,8.456189125723808
2024-01-07 00:00:00,8.432729863141715
2024-01-07 01:00:00,8.439385168162698
2024-01-07 02:00:00,8.463487991650952
2024-01-07 03:00:00,8.479170626437824
2024-01-07 04:00:00,8.474230445034145
2024-01-07 05:00:00,8.459513213463271
2024-01-07 06:00:00,8.453539162300304
2024-01-07 07:00:00,8.460935365518042
2024-01-07 08:00:00,8.468514634842068
2024-01-07 09:00:00,8.462827786872218
2024-01-07 10:00:00,8.449154479840141
2024-01-07 11:00:00,8.449510149472195
2024-01-07 12:00:00,8.47934166577163
2024-01-07 13:00:00,8.526467698691762
2024-01-07 14:00:00,8.556125824462933
2024-01-07 15:00:00,8.54090806716289
2024-01-07 16:00:00,8.488339500306425
2024-01-07 17:00:00,8.43851555945974
2024-01-07 18:00:00,8.431418050020653
2024-01-07 19:00:00,8.472626636661843
2024-01-07 20:00:00,8.528729143375122
2024-01-07 21:00:00,8.556657939039972
2024-01-07 22:00:00,8.540020145945979
2024-01-07 23:00:00,8.499843910476702
2024-01-08 00:00:00,8.471948924533871
2024-01-08 01:00:00,8.474096288808097
2024-01-08 02:00:00,8.49367759583969
2024-01-08 03:00:00,8.504881444739265
2024-01-08 04:00:00,8.495558429904591
2024-01-08 05:00:00,8.476603758237005
2024-01-08 06:00:00,8.46658268496247
2024-01-08 07:00:00,8.470162326773513
2024-01-08 08:00:00,8.47419006718037
2024-01-08 09:00:00,8.465245417484565
2024-01-08 10:00:00,8.448630535216195
2024-01-08 11:00:00,8.446376933392964
2024-01-08 12:00:00,8.473941004984747
2024-01-08 13:00:00,8.519144351930832
2024-01-08 14:00:00,8.547220950491441
2024-01-08 15:00:00,8.53075284638509
2024-01-08 16:00:00,8.477249001958162
2024-01-08 17:00:00,8.426782942740733
2024-01-08 18:00:00,8.419309182651384
2024-01-08 19:00:00,8.460375208391111
2024-01-08 20:00:00,8.5165323449452
2024-01-08 21:00:00,8.544672769184627
2024-01-08 22:00:00,8.528360400203965
2024-01-08 23:00:00,8.488577896166237
2024-01-09 00:00:00,8.461097936053815
2024-01-09 01:00:00,8.463633866991874
2024-01-09 02:00:00,8.483529584112594
2024-01-09 03:00:00,8.494926843854111
2024-01-09 04:00:00,8.485631041887824
2024-01-09 05:00:00,8.466494599227998
2024-01-09 06:00:00,8.456043135886373
2024-01-09 07:00:00,8.458907980432281
2024-01-09 08:00:00,8.46190522058005
2024-01-09 09:00:00,8.451588149020349
2024-01-09 10:00:00,8.433238298002559
2024-01-09 11:00:00,8.428872588517251
2024-01-09 12:00:00,8.453939212000815
2024-01-09 13:00:00,8.496258228441311
2024-01-09 14:00:00,8.52106890847826
2024-01-09 15:00:00,8.500965509803736
2024-01-09 16:00:00,8.443476108374135
2024-01-09 17:00:00,8.388700131211248
2024-01-09 18:00:00,8.376624570834698
2024-01-09 19:00:00,8.412835663914969
2024-01-09 20:00:00,8.46392935934274
2024-01-09 21:00:00,8.48684784726395
2024-01-09 22:00:00,8.465209883383624
2024-01-09 23:00:00,8.42005714511498
2024-01-10 00:00:00,8.387224805761536
2024-01-10 01:00:00,8.384491416168231
2024-01-10 02:00:00,8.399267970268602
2024-01-10 03:00:00,8.405764365722309
2024-01-10 04:00:00,8.391854301566108
2024-01-10 05:00:00,8.368457767670842
2024-01-10 06:00:00,8.354166316841182
2024-01-10 07:00:00,8.353674679579532
2024-01-10 08:00:00,8.353858938219451
2024-01-10 09:00:00,8.341328126134602
2024-01-10 10:00:00,8.321414456680529
2024-01-10 11:00:00,8.31617971843197
2024-01-10 12:00:00,8.341110464749153
2024-01-10 13:00:00,8.384057990980432
2024-01-10 14:00:00,8.410285135439205
2024-01-10 15:00:00,8.392401602091423
2024-01-10 16:00:00,8.337942432040185
2024-01-10 17:00:00,8.287005275981274
2024-01-10 18:00:00,8.279566451933222
2024-01-10 19:00:00,8.321192573705593
2024-01-10 20:00:00,8.378451077024579
2024-01-10 21:00:00,8.408246915060843
2024-01-10 22:00:00,8.394153156713816
2024-01-10 23:00:00,8.357157721710841
2024-01-11 00:00:00,8.333034435131614
2024-01-11 01:00:00,8.339493485672934
2024-01-11 02:00:00,8.363871157983938
2024-01-11 03:00:00,8.380297042861342
2024-01-11 04:00:00,8.37655975880435
2024-01-11 05:00:00,8.363490330407306
2024-01-11 06:00:00,8.359588404131745
2024-01-11 07:00:00,8.36945485061117
2024-01-11 08:00:00,8.379870958610054
2024-01-11 09:00:00,8.377351074385995
2024-01-11 10:00:00,8.367133878799956
2024-01-11 11:00:00,8.371189826322707
2024-01-11 12:00:00,8.404917361497162
2024-01-11 13:00:00,8.456083893876054
2024-01-11 14:00:00,8.489873555588337
2024-01-11 15:00:00,8.478823427917739
2024-01-11 16:00:00,8.430402853013423
2024-01-11 17:00:00,8.384651472703357
2024-01-11 18:00:00,8.38149596933844
2024-01-11 19:00:00,8.426462285721511
2024-01-11 20:00:00,8.486086643706784
2024-01-11 21:00:00,8.51725262710699
2024-01-11 22:00:00,8.503522057256465
2024-01-11 23:00:00,8.465881891797787
2024-01-12 00:00:00,8.440115326937265
2024-01-12 01:00:00,8.443952186706603
2024-01-12 02:00:00,8.464758470011015
2024-01-12 03:00:00,8.476703261198521
2024-01-12 04:00:00,8.467624040954208
2024-01-12 05:00:00,8.448409547551263
2024-01-12 06:00:00,8.437625374950157
2024-01-12 07:00:00,8.439945863944327
2024-01-12 08:00:00,8.442232499714237
2024-01-12 09:00:00,8.431085678745635
2024-01-12 10:00:00,8.41183504764483
2024-01-12 11:00:00,8.406545948858197
2024-01-12 12:00:00,8.430714600486072
2024-01-12 13:00:00,8.472208003304393
2024-01-12 14:00:00,8.496310611577787
2024-01-12 15:00:00,8.475659466742366
2024-01-12 16:00:00,8.417822422814893
2024-01-12 17:00:00,8.362935118151503
2024-01-12 18:00:00,8.35101668084191
2024-01-12 19:00:00,8.387680956856464
2024-01-12 20:00:00,8.439546591940125
2024-01-12 21:00:00,8.46357324370327
2024-01-12 22:00:00,8.443391662194434
2024-01-12 23:00:00,8.400049878609755
2024-01-13 00:00:00,8.36938369034407
2024-01-13 01:00:00,8.369166532815138
2024-01-13 02:00:00,8.386798614489463
2024-01-13 03:00:00,8.39647352522468
2024-01-13 04:00:00,8.386043357764507
2024-01-13 05:00:00,8.366401494099012
2024-01-13 06:00:00,8.356108243492105
2024-01-13 07:00:00,8.359822887268914
2024-01-13 08:00:00,8.364382341276771
2024-01-13 09:00:00,8.356353295197904
2024-01-13 10:00:00,8.341023026175739
2024-01-13 11:00:00,8.34040641548469
2024-01-13 12:00:00,8.369941788018837
2024-01-13 13:00:00,8.417431559240262
2024-01-13 14:00:00,8.448089716808338
2024-01-13 15:00:00,8.434477825740911
2024-01-13 16:00:00,8.384084175100943
2024-01-13 17:00:00,8.336961709337373
2024-01-13 18:00:00,8.333044719824365
2024-01-13 19:00:00,8.377861073469454
2024-01-13 20:00:00,8.437943297318558
2024-01-13 21:00:00,8.470165783310854
2024-01-13 22:00:00,8.458075839609053
2024-01-13 23:00:00,8.422640816428862
2024-01-14 00:00:00,8.399619483477846
2024-01-14 01:00:00,8.406712738908682
2024-01-14 02:00:00,8.431253516398613
2024-01-14 03:00:00,8.447374091620999
2024-01-14 04:00:00,8.442871819949954
2024-01-14 05:00:00,8.428592450297357
2024-01-14 06:00:00,8.423056196153324
2024-01-14 07:00:00,8.430890114428802
2024-01-14 08:00:00,8.438906999818082
2024-01-14 09:00:00,8.433657651915544
2024-01-14 10:00:00,8.420421711975349
2024-01-14 11:00:00,8.421214598774148
2024-01-14 12:00:00,8.451483165401282
2024-01-14 13:00:00,8.49904606491678
2024-01-14 14:00:00,8.529140856698271
2024-01-14 15:00:00,8.514359547997435
2024-01-14 16:00:00,8.462227195538272
2024-01-14 17:00:00,8.412839218128672
2024-01-14 18:00:00,8.406177404442008
2024-01-14 19:00:00,8.447821402462127
2024-01-14 20:00:00,8.50435901952595
2024-01-14 21:00:00,8.53272260789655
2024-01-14 22:00:00,8.516519273282784
2024-01-14 23:00:00,8.476777145528166
2024-01-15 00:00:00,8.449315900024102
2024-01-15 01:00:00,8.45189662100493
2024-01-15 02:00:00,8.471910884578516
2024-01-15 03:00:00,8.48354727347475
2024-01-15 04:00:00,8.474656365747562
2024-01-15 05:00:00,8.456133351995003
2024-01-15 06:00:00,8.446543471187255
2024-01-15 07:00:00,8.450553823798563
2024-01-15 08:00:00,8.455011777170222
2024-01-15 09:00:00,8.446496826476514
2024-01-15 10:00:00,8.430311113166036
2024-01-15 11:00:00,8.428486134219408
2024-01-15 12:00:00,8.456478266622861
2024-01-15 13:00:00,8.502109096368576
2024-01-15 14:00:00,8.530612583827908
2024-01-15 15:00:00,8.514570758873038
2024-01-15 16:00:00,8.461492568056524
2024-01-15 17:00:00,8.411451521163853
2024-01-15 18:00:00,8.404402116418218
2024-01-15 19:00:00,8.445891824879887
2024-01-15 20:00:00,8.502471955940626
2024-01-15 21:00:00,8.531034670934654
2024-01-15 22:00:00,8.5151438734718
2024-01-15 23:00:00,8.475782206286032
2024-01-16 00:00:00,8.448722332979449
2024-01-16 01:00:00,8.45167758536123
2024-01-16 02:00:00,8.47199184329479
2024-01-16 03:00:00,8.483806848011339
2024-01-16 04:00:00,8.474927980030156
2024-01-16 05:00:00,8.456207645272611
2024-01-16 06:00:00,8.446171448713118
2024-01-16 07:00:00,8.449450703946093
2024-01-16 08:00:00,8.452861483770981
2024-01-16 09:00:00,8.44295706601757
2024-01-16 10:00:00,8.425018968141579
2024-01-16 11:00:00,8.421064096400011
2024-01-16 12:00:00,8.446540627555766
2024-01-16 13:00:00,8.489268606984146
2024-01-16 14:00:00,8.51448729078625
2024-01-16 15:00:00,8.494790922165262
2024-01-16 16:00:00,8.437707562656895
2024-01-16 17:00:00,8.383336624934518
2024-01-16 18:00:00,8.371665087227838
2024-01-16 19:00:00,8.408279171984937
2024-01-16 20:00:00,8.459774813939045
2024-01-16 21:00:00,8.483094189153286
2024-01-16 22:00:00,8.461856039308248
2024-01-16 23:00:00,8.417102027864651
2024-01-17 00:00:00,8.38466731424565
2024-01-17 01:00:00,8.382330435481537
2024-01-17 02:00:00,8.39750237176209
2024-01-17 03:00:00,8.4043930070716
2024-01-17 04:00:00,8.390876026849492
2024-01-17 05:00:00,8.367871407431517
2024-01-17 06:00:00,8.353970688165706
2024-01-17 07:00:00,8.35386858616885
2024-01-17 08:00:00,8.354441170464016
2024-01-17 09:00:00,8.342297461180149
2024-01-17 10:00:00,8.322769658513595
2024-01-17 11:00:00,8.317919537948152
2024-01-17 12:00:00,8.343233639828217
2024-01-17 13:00:00,8.386563246563185
2024-01-17 14:00:00,8.41317118360289
2024-01-17 15:00:00,8.395667142132446
2024-01-17 16:00:00,8.34158615053784
2024-01-17 17:00:00,8.291025846890394
2024-01-17 18:00:00,8.283962536653608
2024-01-17 19:00:00,8.325962821162433
2024-01-17 20:00:00,8.38359412374575
2024-01-17 21:00:00,8.413761385264051
2024-01-17 22:00:00,8.400037662376828
2024-01-17 23:00:00,8.363410862656643
2024-01-18 00:00:00,8.33965479911115
2024-01-18 01:00:00,8.346479648442854
2024-01-18 02:00:00,8.371221683392953
2024-01-18 03:00:00,8.388010482924377
2024-01-18 04:00:00,8.384634653797628
2024-01-18 05:00:00,8.371925208938547
2024-01-18 06:00:00,8.368381783231985
2024-01-18 07:00:00,8.378605235816647
2024-01-18 08:00:00,8.389376844048323
2024-01-18 09:00:00,8.387210942854312
2024-01-18 10:00:00,8.37734620185925
2024-01-18 11:00:00,8.381753064379557
2024-01-18 12:00:00,8.41582996388787
2024-01-18 13:00:00,8.467344298955169
2024-01-18 14:00:00,8.501480190815572
2024-01-18 15:00:00,8.49077470994643
2024-01-18 16:00:00,8.442697187772477
2024-01-18 17:00:00,8.39728725549446
2024-01-18 18:00:00,8.394471584917456
2024-01-18 19:00:00,8.439776108389038
2024-01-18 20:00:00,8.49973703739538
2024-01-18 21:00:00,8.53123794547864
2024-01-18 22:00:00,8.517840643781858
