Datetime,District,Ward,Temperature,Consumption
2024-01-01 00:00:00,Shivmogga,Thirthahalli,35.19912467784028,13.408148918094295
2024-01-01 01:00:00,Shivmogga,Thirthahalli,29.892915808304892,11.534135122378045
2024-01-01 02:00:00,Shivmogga,Thirthahalli,20.42660757954232,12.601779403774001
2024-01-01 03:00:00,Shivmogga,Thirthahalli,40.031533180870596,7.3102184853119345
2024-01-01 04:00:00,Shivmogga,Thirthahalli,38.53848039720522,9.344814419093606
2024-01-01 05:00:00,Shivmogga,Thirthahalli,41.591397772675705,7.4022416984035075
2024-01-01 06:00:00,Shivmogga,Thirthahalli,26.721181756008765,11.75363344116701
2024-01-01 07:00:00,Shivmogga,Thirthahalli,26.216646650378696,8.948788582541619
2024-01-01 08:00:00,Shivmogga,Thirthahalli,23.371620995376297,9.284861561409457
2024-01-01 09:00:00,Shivmogga,Thirthahalli,40.119306130526155,5.0
2024-01-01 10:00:00,Shivmogga,Thirthahalli,20.092687969677584,12.516098059330023
2024-01-01 11:00:00,Shivmogga,Thirthahalli,33.229644064853986,12.63108560484357
2024-01-01 12:00:00,Shivmogga,Thirthahalli,29.48205203653768,5.0
2024-01-01 13:00:00,Shivmogga,Thirthahalli,32.72000434667845,5.0
2024-01-01 14:00:00,Shivmogga,Thirthahalli,37.012563646086925,5.0
2024-01-01 15:00:00,Shivmogga,Thirthahalli,34.80970671221098,5.0
2024-01-01 16:00:00,Shivmogga,Thirthahalli,38.19448187200709,6.719157422849765
2024-01-01 17:00:00,Shivmogga,Thirthahalli,34.85053740300755,13.317564516728917
2024-01-01 18:00:00,Shivmogga,Thirthahalli,41.81215511242715,9.817326786966804
2024-01-01 19:00:00,Shivmogga,Thirthahalli,25.297056557547275,5.0
2024-01-01 20:00:00,Shivmogga,Thirthahalli,28.372876629977394,8.011328756139315
2024-01-01 21:00:00,Shivmogga,Thirthahalli,22.057834806522084,7.916222958672026
2024-01-01 22:00:00,Shivmogga,Thirthahalli,30.826774963981457,9.051889207070637
2024-01-01 23:00:00,Shivmogga,Thirthahalli,34.21567428172563,5.0
2024-01-02 00:00:00,Shivmogga,Thirthahalli,36.21164399991592,5.0
2024-01-02 01:00:00,Shivmogga,Thirthahalli,44.44353565264669,5.977460385800908
2024-01-02 02:00:00,Shivmogga,Thirthahalli,37.48513206092288,10.404045901632188
2024-01-02 03:00:00,Shivmogga,Thirthahalli,30.239040578533743,11.169763451476653
2024-01-02 04:00:00,Shivmogga,Thirthahalli,29.68941736967128,5.406092867421695
2024-01-02 05:00:00,Shivmogga,Thirthahalli,20.30131693900696,11.145806535897908
2024-01-02 06:00:00,Shivmogga,Thirthahalli,20.311131500391653,5.6597972843416935
2024-01-02 07:00:00,Shivmogga,Thirthahalli,28.251775734071046,5.405083684956914
2024-01-02 08:00:00,Shivmogga,Thirthahalli,25.98134970033953,10.324634150139584
2024-01-02 09:00:00,Shivmogga,Thirthahalli,40.61452983135263,6.402176097052466
2024-01-02 10:00:00,Shivmogga,Thirthahalli,26.55873899095447,12.797363734157644
2024-01-02 11:00:00,Shivmogga,Thirthahalli,42.98760706936835,12.276758150874846
2024-01-02 12:00:00,Shivmogga,Thirthahalli,29.929806015552487,6.914800711476149
2024-01-02 13:00:00,Shivmogga,Thirthahalli,25.509256495059176,10.459392976018183
2024-01-02 14:00:00,Shivmogga,Thirthahalli,27.43537630130982,11.444614689275696
2024-01-02 15:00:00,Shivmogga,Thirthahalli,44.17464975948867,7.509938249816377
2024-01-02 16:00:00,Shivmogga,Thirthahalli,31.02338530227501,5.219850199875845
2024-01-02 17:00:00,Shivmogga,Thirthahalli,33.07153592859231,12.061320665601327
2024-01-02 18:00:00,Shivmogga,Thirthahalli,39.893528616667346,10.684956413745256
2024-01-02 19:00:00,Shivmogga,Thirthahalli,41.37031284230975,6.208274027388317
2024-01-02 20:00:00,Shivmogga,Thirthahalli,21.207371216314968,12.46093932950646
2024-01-02 21:00:00,Shivmogga,Thirthahalli,42.70949623488516,12.818573910662648
2024-01-02 22:00:00,Shivmogga,Thirthahalli,29.250723845622975,6.959991485848087
2024-01-02 23:00:00,Shivmogga,Thirthahalli,24.81201974583176,8.423123659798783
2024-01-03 00:00:00,Shivmogga,Thirthahalli,23.685820700226422,8.842999004646622
2024-01-03 01:00:00,Shivmogga,Thirthahalli,40.21099986436589,5.0
2024-01-03 02:00:00,Shivmogga,Thirthahalli,43.96336848230709,12.826086021597071
2024-01-03 03:00:00,Shivmogga,Thirthahalli,31.372771240418516,12.907881329721917
2024-01-03 04:00:00,Shivmogga,Thirthahalli,31.373193600855302,6.933980183493299
2024-01-03 05:00:00,Shivmogga,Thirthahalli,41.23018267846265,8.527435134423367
2024-01-03 06:00:00,Shivmogga,Thirthahalli,38.34283185237286,10.0393305636746
2024-01-03 07:00:00,Shivmogga,Thirthahalli,36.14449441313925,5.6441279366600305
2024-01-03 08:00:00,Shivmogga,Thirthahalli,20.017028215246594,10.29790733020512
2024-01-03 09:00:00,Shivmogga,Thirthahalli,36.09122125287678,6.293134207115023
2024-01-03 10:00:00,Shivmogga,Thirthahalli,43.29586544395228,8.960456421633358
2024-01-03 11:00:00,Shivmogga,Thirthahalli,25.527777580909774,10.055627731314411
2024-01-03 12:00:00,Shivmogga,Thirthahalli,44.96529333665774,8.137712424773802
2024-01-03 13:00:00,Shivmogga,Thirthahalli,25.056348989917694,11.302485273024026
2024-01-03 14:00:00,Shivmogga,Thirthahalli,27.233027423662467,10.297507117255321
2024-01-03 15:00:00,Shivmogga,Thirthahalli,25.87725074854673,9.89358447917202
2024-01-03 16:00:00,Shivmogga,Thirthahalli,30.66066551330009,9.568734081654528
2024-01-03 17:00:00,Shivmogga,Thirthahalli,35.96202138208575,12.255034796471776
2024-01-03 18:00:00,Shivmogga,Thirthahalli,21.870761578255344,5.0
2024-01-03 19:00:00,Shivmogga,Thirthahalli,42.04708900742115,10.845502801058299
2024-01-03 20:00:00,Shivmogga,Thirthahalli,24.06981665018817,5.0
2024-01-03 21:00:00,Shivmogga,Thirthahalli,24.899576457732202,13.191452592168298
2024-01-03 22:00:00,Shivmogga,Thirthahalli,24.365046609308095,11.733208677558341
2024-01-03 23:00:00,Shivmogga,Thirthahalli,25.25789459678437,12.373421269631104
2024-01-04 00:00:00,Shivmogga,Thirthahalli,39.0338571400019,6.947722450721301
2024-01-04 01:00:00,Shivmogga,Thirthahalli,42.10751529721383,6.59460515495328
2024-01-04 02:00:00,Shivmogga,Thirthahalli,32.12229690602868,8.70377974920713
2024-01-04 03:00:00,Shivmogga,Thirthahalli,23.11553452307325,13.387555243585288
2024-01-04 04:00:00,Shivmogga,Thirthahalli,20.520935807708046,7.27443849613774
2024-01-04 05:00:00,Shivmogga,Thirthahalli,27.271736402815478,13.178769001122486
2024-01-04 06:00:00,Shivmogga,Thirthahalli,27.779501290842767,10.499939219689608
2024-01-04 07:00:00,Shivmogga,Thirthahalli,30.735855518332656,9.478425326371774
2024-01-04 08:00:00,Shivmogga,Thirthahalli,21.074520164220377,12.56701409456699
2024-01-04 09:00:00,Shivmogga,Thirthahalli,24.361605997292994,12.280899909702914
2024-01-04 10:00:00,Shivmogga,Thirthahalli,40.85232223709194,5.889787932149572
2024-01-04 11:00:00,Shivmogga,Thirthahalli,38.328573999773816,7.873721972917068
2024-01-04 12:00:00,Shivmogga,Thirthahalli,23.53545937551126,12.599434475403381
2024-01-04 13:00:00,Shivmogga,Thirthahalli,36.38650009797741,10.463540814770646
2024-01-04 14:00:00,Shivmogga,Thirthahalli,44.09991503313532,8.849887719090654
2024-01-04 15:00:00,Shivmogga,Thirthahalli,34.4019320313145,11.983751472613738
